origFID	bottom	left	right	top	value	scalerank	admin	adm0_a3	region	area_sq_m	zoom_start
995	41.100818	-80.959648	-80.899559	41.258113	12822	1	United States of America	USA	North America	155617723.632812	14
1990	41.100818	-80.899559	-80.832641	41.258113	12823	1	United States of America	USA	North America	173303380.5	14
3981	41.100818	-80.832641	-80.804336	41.258113	12824	1	United States of America	USA	North America	73303926.96875	14
7961	41.100818	-80.804336	-80.758361	41.258113	12825	1	United States of America	USA	North America	119065466.96875	14
996	41.157741	-80.568435	-80.524635	41.258113	12831	1	United States of America	USA	North America	72414321.734375	14
1990	41.100818	-80.524635	-80.475952	41.258113	12832	1	United States of America	USA	North America	126078610.734375	14
995	41.100818	-80.475952	-80.449935	41.258113	12833	1	United States of America	USA	North America	67378493.828125	14
995	41.100818	-80.245628	-80.144149	41.258113	12835	1	United States of America	USA	North America	262809016.25	14
996	41.100818	-79.463584	-79.365562	41.258113	12838	1	United States of America	USA	North America	253856121.867188	14
996	41.876747	-80.351211	-80.316184	42.0536	12847	1	United States of America	USA	North America	103239821.546875	14
995	41.616115	-80.316184	-80.135025	41.64812	12849	1	United States of America	USA	North America	96128484.375	14
995	41.900428	-80.316184	-80.135025	41.99934	12851	1	United States of America	USA	North America	298563191.796875	14
3981	41.99934	-80.316184	-80.135025	42.0536	12852	1	United States of America	USA	North America	163979459.648438	14
995	42.91772	-81.087203	-80.418785	42.917728	12861	1	Canada	CAN	North America	90484.132812	14
995	42.836627	-80.418785	-80.195381	42.917728	12863	1	Canada	CAN	North America	306383887.8125	14
995	42.917728	-80.418792	-80.418785	43.047885	12866	1	Canada	CAN	North America	15433.3125	14
1990	41.837478	-79.365562	-78.698348	41.847099	12879	1	United States of America	USA	North America	106777791.101562	14
995	41.847099	-79.139846	-79.132591	42.105625	12882	1	United States of America	USA	North America	31264415.304688	14
995	42.035682	-77.253303	-77.049812	42.138618	12915	1	United States of America	USA	North America	349765779.117188	14
995	42.138618	-77.253303	-77.121063	42.261802	12916	1	United States of America	USA	North America	272494387.273438	14
995	42.138618	-77.121063	-77.071846	42.261802	12917	1	United States of America	USA	North America	101416789.625	14
1991	42.138618	-77.071846	-77.049812	42.261802	12918	1	United States of America	USA	North America	45403367.578125	14
995	42.086433	-77.049812	-76.941894	42.146869	12925	1	United States of America	USA	North America	108957313.398438	14
995	42.146869	-77.049812	-76.941894	42.261802	12926	1	United States of America	USA	North America	207494876.59375	14
996	42.92678	-78.404006	-78.196113	43.047885	12933	1	United States of America	USA	North America	426508412.492188	14
995	42.261802	-76.921989	-76.826042	42.433052	12943	1	United States of America	USA	North America	275497114.664062	14
995	42.857337	-77.275039	-77.138	43.047885	12947	1	United States of America	USA	North America	442109041.742188	14
995	42.564151	-76.342689	-75.975776	42.575378	12967	1	United States of America	USA	North America	69314407.5625	14
1991	42.575378	-76.342689	-75.975776	42.606487	12968	1	United States of America	USA	North America	192129165.679688	14
995	42.919269	-76.826042	-76.557807	42.9323	12970	1	United States of America	USA	North America	59154018.226562	14
995	42.9323	-76.576797	-76.557807	43.047885	12972	1	United States of America	USA	North America	37185325.265625	14
995	42.920536	-76.557807	-76.370391	42.938678	12974	1	United States of America	USA	North America	57545297.671875	14
995	42.938678	-76.557807	-76.528892	43.047885	12975	1	United States of America	USA	North America	53498465.929688	14
996	42.938678	-76.528892	-76.370391	43.047885	12976	1	United States of America	USA	North America	293258182.53125	14
995	42.606487	-76.370391	-76.16407	42.615245	12977	1	United States of America	USA	North America	30425060.46875	14
995	43.047885	-80.98455	-80.752563	43.129592	12990	1	Canada	CAN	North America	321637132.859375	14
995	43.358734	-80.98455	-80.752563	43.371669	12992	1	Canada	CAN	North America	51149685.914062	14
995	43.047885	-80.752563	-80.539169	43.124969	12994	1	Canada	CAN	North America	279108662.460938	14
995	43.047885	-80.474983	-80.326271	43.183963	13001	1	Canada	CAN	North America	343534395.21875	14
995	43.047885	-80.326271	-80.283164	43.183963	13002	1	Canada	CAN	North America	99579974.546875	14
1990	43.047885	-80.283164	-80.269493	43.183963	13003	1	Canada	CAN	North America	31580899.4375	14
995	43.183963	-80.474983	-80.317398	43.347465	13004	1	Canada	CAN	North America	438470345.195312	14
1991	43.183963	-80.317398	-80.269493	43.380283	13006	1	Canada	CAN	North America	160090275.75	14
3981	43.047885	-80.269493	-80.239219	43.380283	13007	1	Canada	CAN	North America	171105413.921875	14
995	43.047885	-80.059539	-79.925491	43.224643	13009	1	Canada	CAN	North America	402365106.015625	14
996	43.224643	-79.952178	-79.925491	43.380283	13011	1	Canada	CAN	North America	70727054.132812	14
3981	43.380283	-80.311164	-80.245498	43.66468	13016	1	Canada	CAN	North America	319160261.367188	14
1990	43.380283	-80.245498	-80.189857	43.66468	13017	1	Canada	CAN	North America	270435173.5	14
995	43.374431	-79.925491	-79.823722	43.495777	13027	1	Canada	CAN	North America	210743963.84375	14
995	43.374431	-79.823722	-79.795898	43.495777	13028	1	Canada	CAN	North America	57618135.679688	14
1991	43.495777	-79.925491	-79.795898	43.523006	13029	1	Canada	CAN	North America	60292185.492188	14
1990	43.523006	-79.925491	-79.86827	43.66468	13031	1	Canada	CAN	North America	138708236.117188	14
1990	43.523006	-79.86827	-79.78086	43.66468	13032	1	Canada	CAN	North America	211888763.179688	14
995	43.047885	-79.715156	-79.563156	43.217037	13035	1	Canada	CAN	North America	436590790.65625	14
995	43.217037	-79.715156	-79.703056	43.413185	13037	1	Canada	CAN	North America	40422617.875	14
996	43.449111	-76.513473	-76.409271	43.66468	13084	1	United States of America	USA	North America	384107647.828125	14
995	43.17303	-76.409271	-76.193832	43.18721	13087	1	United States of America	USA	North America	51914979.460938	14
995	43.163982	-76.193832	-76.126335	43.339733	13092	1	United States of America	USA	North America	201830030.617188	14
996	43.570362	-76.193832	-75.975776	43.66468	13095	1	United States of America	USA	North America	352038407.460938	14
1990	43.66468	-79.831832	-79.824897	43.771591	13098	1	Canada	CAN	North America	12712304.921875	14
3981	43.66468	-79.824897	-79.821136	43.771591	13099	1	Canada	CAN	North America	6894157.007812	14
7961	43.66468	-79.821136	-79.798522	43.771591	13100	1	Canada	CAN	North America	41452929.117188	14
7961	43.771591	-79.057037	-79.016365	43.894397	13128	1	Canada	CAN	North America	85803458.3125	14
995	43.894397	-79.888359	-79.778572	43.978294	13137	1	Canada	CAN	North America	158504053.148438	14
995	43.978294	-79.888359	-79.778572	44.140693	13138	1	Canada	CAN	North America	307453153.039062	14
995	44.140693	-79.888359	-79.778572	44.159786	13139	1	Canada	CAN	North America	36202289.8125	14
996	44.159786	-79.888359	-79.778572	44.290664	13140	1	Canada	CAN	North America	248474184.90625	14
995	43.894397	-78.286903	-78.172813	43.961227	13160	1	Canada	CAN	North America	131189690.65625	14
996	44.234222	-76.988334	-76.593185	44.290664	13171	1	Canada	CAN	North America	385923765.929688	14
995	44.290664	-79.544296	-79.440139	44.483589	13187	1	Canada	CAN	North America	348448685.015625	14
995	44.290664	-79.080032	-78.727859	44.360172	13191	1	Canada	CAN	North America	424028295.859375	14
995	45.519165	-80.032249	-79.926635	45.519264	13203	1	Canada	CAN	North America	184920.710938	14
995	44.671772	-79.334228	-79.316375	45.045837	13208	1	Canada	CAN	North America	116748252.34375	14
1990	45.519264	-79.939849	-79.931877	46.463558	13218	1	Canada	CAN	North America	134274552.515625	14
995	35.585948	-75.611213	-75.596397	36.001033	13236	0			North America	93955402.710938	14
995	36.172584	-75.975776	-75.74662	36.270523	13239	1	United States of America	USA	North America	344744123.664062	14
3981	38.316844	-75.975776	-75.601028	38.373474	13253	1	United States of America	USA	North America	335314998.820312	14
3981	37.993156	-75.601028	-75.572975	38.373474	13254	1	United States of America	USA	North America	168200560.5	14
995	37.993156	-75.572975	-75.542228	38.317188	13255	1	United States of America	USA	North America	157008702.335938	14
1991	38.317188	-75.572975	-75.21006	38.373474	13257	1	United States of America	USA	North America	322755335.773438	14
995	38.326847	-75.21006	-75.083663	38.328357	13259	1	United States of America	USA	North America	3014918.179688	14
1990	38.328357	-75.21006	-75.083663	38.33292	13260	1	United States of America	USA	North America	9111025.226562	14
3981	38.33292	-75.21006	-75.083663	38.373474	13261	1	United States of America	USA	North America	81000134.601562	14
3981	37.993156	-75.083663	-75.076889	38.373474	13262	0			North America	40615641.710938	14
1990	37.993156	-75.076889	-75.073051	38.373474	13263	0			North America	23011932.820312	14
995	37.993156	-75.073051	-75.071357	38.373474	13264	0			North America	10156908.328125	14
995	38.373474	-75.720367	-75.618362	38.425079	13268	1	United States of America	USA	North America	83234836.398438	14
3981	38.373474	-75.618362	-75.59172	38.715755	13270	1	United States of America	USA	North America	144483529.773438	14
7961	38.373474	-75.59172	-75.565765	38.715755	13271	1	United States of America	USA	North America	140757826.578125	14
1990	38.373474	-75.565765	-75.558601	38.479331	13272	1	United States of America	USA	North America	11995827	14
995	38.373474	-75.558601	-75.528305	38.479331	13273	1	United States of America	USA	North America	50729421.375	14
995	38.373474	-75.528305	-75.385375	38.479331	13274	1	United States of America	USA	North America	239330479.203125	14
995	38.479331	-75.565765	-75.545478	38.640758	13275	1	United States of America	USA	North America	51898499.203125	14
995	38.479331	-75.545478	-75.385375	38.640758	13276	1	United States of America	USA	North America	409577829.070312	14
1991	38.640758	-75.565765	-75.385375	38.715755	13277	1	United States of America	USA	North America	214749752.460938	14
995	38.373474	-75.385375	-75.232307	38.525962	13278	1	United States of America	USA	North America	369330799.015625	14
995	38.373474	-75.232307	-75.191093	38.525962	13279	1	United States of America	USA	North America	99443381.703125	14
1991	38.525962	-75.385375	-75.191093	38.585418	13280	1	United States of America	USA	North America	183046933.054688	14
995	38.585418	-75.385375	-75.284957	38.61428	13281	1	United States of America	USA	North America	45955675.007812	14
995	38.61428	-75.385375	-75.284957	38.715755	13282	1	United States of America	USA	North America	161721102.828125	14
1991	38.585418	-75.284957	-75.191093	38.715755	13283	1	United States of America	USA	North America	194122299.554688	14
3980	38.373474	-75.191093	-75.067535	38.395401	13284	0			North America	42830468.445312	14
1990	38.395401	-75.191093	-75.067535	38.482177	13285	1	United States of America	USA	North America	169628955.484375	14
1991	38.482177	-75.191093	-75.067535	38.546257	13286	1	United States of America	USA	North America	125394132.921875	14
995	38.546257	-75.191093	-75.128746	38.66967	13287	0			North America	122018847.34375	14
995	38.546257	-75.128746	-75.067535	38.66967	13288	0			North America	119795590.226562	14
1991	38.66967	-75.191093	-75.067535	38.693859	13289	0			North America	47444549.875	14
3981	38.693859	-75.191093	-75.067535	38.715755	13290	1	United States of America	USA	North America	42960872.59375	14
7961	38.373474	-75.067535	-75.05828	38.715755	13291	1	United States of America	USA	North America	50191241.953125	14
3981	38.373474	-75.05828	-75.054779	38.715755	13292	1	United States of America	USA	North America	18986443.867188	14
1990	38.373474	-75.054779	-75.053222	38.715755	13293	0			North America	8443842.65625	14
995	38.373474	-75.053222	-75.052009	38.715755	13294	0			North America	6578279.46875	14
1990	38.715755	-75.975776	-75.592132	38.770927	13296	1	United States of America	USA	North America	336293763.804688	14
995	39.174846	-75.701576	-75.634765	39.367179	13302	1	United States of America	USA	North America	205690217.320312	14
3980	38.715755	-75.52864	-75.432487	38.913379	13306	1	United States of America	USA	North America	302209705.070312	14
